url,namaPaket,totalHarga,venueType,lokasi,jumlahTamu,image,MC,Wedding Car,Photographers,Videographers,Crew,Cake,Singer,Ins,MUA,Pax,Wedding Stage,Wedding Gate,Bridal Table Decoration,Groom,Bride,detailPaket
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/wedding-package-for-100-pax-at-magnolia-ballroom-hotel-gran-mahakam-by-pinkbow,"Wedding Package for 100 Pax at Magnolia Ballroom, Hotel Gran Mahakam by Pinkbow",152590000,Ballroom,Jakarta,100-150,https://images.weddingku.com/images/upload/store/product/big/626-aeuh8lk886y7.jpg,1 (One) of Master of Ceremony,0,2 Photographers,0,0,0,1 (One) Singer,2 (Two) of Instruments,0,"Free usage of meeting room for technical meeting, inclusive of coffee break for 10 persons",0,Wedding Gate / Tepai / Photobooth (Artificial Flowers) 2 Set,0,0,0,"Hotel - Silver Magnolia Ballroom Package 100 pax by Hotel Gran MahakamPrior to the weddingFree usage of meeting room for technical meeting, inclusive of coffee break for 10 personsDuring the eventWedding Reception usage of Magnolia Ballroom & Pre-function on level 2Food Stall (customised)Free flow water during the eventDance floorFresh flowers for reception desk, food display and VIP tablesChampagne tower with 2 bottles of sparkling juice for toasting ceremony2 reception books at the reception deskFree valet parking for all inviteesElectricity 5.000 wattAccomodationOne night stay at one Deluxe Room for Bride & Groom inclusive of breakfast for two personsWedding Organizer - Aster PackagePre-Wedding ServicesPinkbow.co performs as planner service providerAssist clients in planning the wedding day. From concept creation to detailed rundowns for the wedding day. All these activities were carried out with joint discussions between Pinkbow.co, clients, families, vendors, and other related parties.Helping clients find all the vendor that suits their wishes and needs on their wedding day.Helping clients set the budget and arrange the payment for the vendors.Develop an itinerary and schedule appointments for venue inspections, vendor appointments, food testing, and other activities related to wedding preparation.Conduct a final meeting before the wedding day with all the wedding vendors.Assist the blessing ceremony rehearsal (if needed).Prepare the team that will be on duty on the wedding day. The number of crews that will be working on the wedding day was in accordance with the agreed package. While the division of duties for each crew would be discussed further with the Wedding Consultant from Pinkbow.co.Wedding DayCoordinate and organizing the whole event, following the rundown that has been made (working together will all the vendors, clients, families, and all related parties). Including morning event for Groom and Bride, Blessing Ceremony, Civil Registration, Tea Pai ceremony, and Receptions.Ensure all activities take place according to the rundown.Handover all personal goods deposited at Pinkbow.co to the party designated by the client at the wedding day (for example souvenirs, photos for welcome area`s decoration, etc).Free Usage/Rent: Ring Holder, Teapay Set, Disposal Cup, Angpau, Angpau Sticker, Angpau Box, Red Cloth, Onde & Misoa, Xuang Xi, Flower Girl Basket, laptop, Padlock, Reception Book for Ceremony, Stationary, Bride Kimono, Plastic Clip, Medicines, Sewing Kit
Decoration - Intimate Silver Package DecorationBackdrop (Artificial Flowers) 1 SetBackdrop pelaminan *ukuran 5,8x3 meter (LxT) atau 3 pcs arch *tinggi 3 meter (pilih salah satu)Mini garden panjang 7m2 pcs gold tiffany chair atau 1 pcs ottoman chair untuk pasanganWedding Gate / Tepai / Photobooth (Artificial Flowers) 2 SetWedding Gate 2 kaki, dihias dengan rangkaian bunga ) *tinggi 3 meter (Bisa pilih antara 2: Wedding Gate / Tepai Arch / Photobooth)Aisle Decoration (Artificial & Fresh Flowers) 1 Set4 pcs standing besi dengan rangkaian bungaKarpet putih kelopak bunga*panjang sampai 30 meterWelcome Area (Artificial & Fresh Flowers) 1 Set1 pcs Angpao box1 pcs welcome sign dihias dengan rangkaian bunga1 pcs welcome table set, dengan 4 pcs frame foto 4R2 pcs standing untuk foto uk. sampai 80cmComplimentary Free Item1 pcs standard Hand bouquet1 pcs standard Boutonniere
Wedding Day Photo & Video - Gold Package Photo & Video2 Photographers2 VideographerSameday Edit VideoVideo Cinematic 5 Minutes1 Album ExclusiveWooden Box AlbumAll File SoftcopyMC & Entertainment - Gold MC & Entertainment Package1 (One) of Master of Ceremony1 (One) SingerBaby Piano2 (Two) of InstrumentsSound System 5000 Watt
International Wedding Gown - Wedding Gown & Make Up PackageWedding gownAccessoriesCrown/HairpieceTwo Look Additional for Wedding GownPrewedding Gown 2 pcsMake-up Bride & Groom at Luminous Bridalآ Retouch Bride & Groom at Luminous Bridalآ Test Make-up bride at Luminous BridalGroom Suit - Suit Package Poly Executive1 Suit1 Vest1 Pants1 Shirt1 TieMaterial Polyester Executive"
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/all-in-blessing-package-for-50-pax-at-herbs-garden-fairmont-jakarta-by-pinkbow,"All-in Blessing Package for 50 Pax at Herbs Garden, Fairmont Jakarta by Pinkbow",169200000,Garden Wedding,Jakarta,30-50,https://images.weddingku.com/images/upload/store/product/big/1364-j41qhu6ggb2e.jpg,0,0,2 Photographers,0,0,0,0,0,0,Takeaway Premium Bento Box 50 Pax,0,0,0,0,0,"Hotel - Intimate Wedding Ceremony Package for 50 Pax by Fairmont JakartaUsage of room for blessing ceremony/akad nikah with social distancing set up(Venue at Jade Room or Herbs Garden)Takeaway Premium Bento Box 50 PaxFree flow Iced-water2 Nights stay at Bridal Suite inclusive of Breakfast for 2 persons1 Night stay at 2 Fairmont Rooms inclusive of Breakfast for 2 personsStandard sound system with 3 wireless microphonesUsage of one function room for preparation/tea paiStandard flower arrangement on the dining tableFree parking vouchers for 10 carsSpecial Room Accommodation Rates :Fairmont Room at IDR 2,200,000++ per room per nightFairmont Suite at IDR 3,300,000++ per room per night
Wedding Organizer - Rose PackagePre-Wedding Services

Pinkbow.co
performs as planner service providerAssist clients in
planning the wedding day. From concept creation to detailed rundowns for the
wedding day. All these activities were carried out with joint discussions
between Pinkbow.co, clients, families, vendors, and other related parties.Helping clients
find all the vendor that suits their wishes and needs on their wedding day.Helping clients set
the budget and arrange the payment for the vendors.Develop an itinerary
and schedule appointments for venue inspections, vendor appointments, food
testing, and other activities related to wedding preparation.Conduct a final
meeting before the wedding day with all the wedding vendors.Assist the
blessing ceremony rehearsal (if needed).Prepare the team
that will be on duty on the wedding day. The number of crews that will be
working on the wedding day was in accordance with the agreed package. While the
division of duties for each crew would be discussed further with the Wedding
Consultant from Pinkbow.co.

Wedding Day
Coordinate and
organizing the whole event, following the rundown that has been made (working
together will all the vendors, clients, families, and all related parties).
Including morning event for Groom and Bride, Blessing Ceremony, Civil
Registration, Tea Pai ceremony, and Receptions.Ensure all
activities take place according to the rundown.Handover all
personal goods deposited at Pinkbow.co to the party designated by the client at
the wedding day (for example souvenirs, photos for welcome area`s decoration,
etc).
Free Usage/Rent: Ring Holder, Teapay Set, Disposal
Cup, Angpau, Angpau Sticker, Angpau Box, Red Cloth, Onde & Misoa, Xuang Xi,
Flower Girl Basket, laptop, Padlock, Reception Book for Ceremony, Stationary,
Bride Kimono, Plastic Clip, Medicines, Sewing KitDecoration - Intimate Standing Package Decoration (Non-Ballroom Venue)Main DecorBackdrop pelaminan up to 6 meter1 pc wedding gate (mix artifial flower)Welcome AreaMeja angpao up to 2 pcs + simple flower arrangement2 spot mini photo gallery1 pc welcome signAisle4 pcs standing flower (artificial)/4 spot mini garden peacockrose petal carpetGuest TableUp to 10 pcs guest round table (simple arrangement)Mix flower arrangement, LED candle, & propsIncludeStandard lighting for decoration
Wedding Day Photo & Video - Leo Package by APP | Photography2 Photographers1 VideographerWedding Book 30x30 cm (15 Sheets - 30 Pages + Box)All Raw Photo + Video on DVD
Live Streaming - Basic Live Streaming PackageMaster Kontrol: Operator, Laptop, Audio Mixer, KabelGrafis Statis Sederhana1 Kamera Video (HD Wireless)Plafform YouTubeCatatan: Belum termasuk internetInternational Wedding Gown - Wedding Gown Package for MermaidWedding Gown 1 Look Mermaid (Rent New)VeilManekinFitter on the dayRobeAccesories (Hairpiece / Crown)
International Make Up Artist - Makeup PackageTest Makeup OnlyMorning Makeup Hair Do by Regina Pang (Airbrush)Groom Makeup Hair DoHair Piece (Rent)Robe Brides (Rent)Include transport for Jakarta & Tangerang area"
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/all-in-bundle-wedding-package-for-50-pax-at-amaryllis-boutique-resort,All-In Bundle Wedding Package for 50 Pax at Amaryllis Boutique Resort,170750000,Chapel,Bogor & Puncak,50,https://images.weddingku.com/images/upload/store/product/big/266-kpgr37uih1jf.jpg,0,0,0,0,0,2 Real Cake 22x22cm,1 Singer,0,0,Complimentary food tasting 4 (fours) persons,0,0,0,0,0,"Hotel - Intimate Wedding Package for 50 Pax by Amaryllis Boutique ResortPrior to the weddingComplimentary food tasting 4 (fours) personsFree Usage of meeting room for technical meeting, inclusive of coffee break for 10 personsOne the wedding receptionFree usage of GLASS PAVILLION for 4 (four) hoursFree usage of GAZEBO for blessing ceremonyCoffee Break with 3 (three) kind of snacksCombination of Western, Oriental and Asian buffet menuFree flow ice water, Infuse water or ice tea during the eventFresh floral decoration for reception desk, buffet and 2 (two) VIP round tablesGlasses fountain with 2 (two) bottles of sparkling juice for toasting ceremonyReception books 1 (one) at the reception desksComplimentary valet parking service for all inviteesAccommodationOne-night stay at Executive Suite for Bride and Groom, inclusive of welcome drinks, welcome fruit, buffet breakfast for 2 (two) person at Fivesenses RestaurantSpecial room rate for families and friends attending the wedding party
Wedding Organizer - Aster Package (50-100 Pax)Pre-Wedding ServicesPinkbow.co performs as planner service providerAssist clients in planning the wedding day. From concept creation to detailed rundowns for the wedding day. All these activities were carried out with joint discussions between Pinkbow.co, clients, families, vendors, and other related parties.Helping clients find all the vendor that suits their wishes and needs on their wedding day.Helping clients set the budget and arrange the payment for the vendors.Develop an itinerary and schedule appointments for venue inspections, vendor appointments, food testing, and other activities related to wedding preparation.Conduct a final meeting before the wedding day with all the wedding vendors.Assist the blessing ceremony rehearsal (if needed).Prepare the team that will be on duty on the wedding day. The number of crews that will be working on the wedding day was in accordance with the agreed package. While the division of duties for each crew would be discussed further with the Wedding Consultant from Pinkbow.co.Wedding DayCoordinate and organizing the whole event, following the rundown that has been made (working together will all the vendors, clients, families, and all related parties). Including morning event for Groom and Bride, Blessing Ceremony, Civil Registration, Tea Pai ceremony, and Receptions.Ensure all activities take place according to the rundown.Handover all personal goods deposited at Pinkbow.co to the party designated by the client at the wedding day (for example souvenirs, photos for welcome area`s decoration, etc).Free Usage/Rent: Ring Holder, Teapay Set, Disposal Cup, Angpau, Angpau Sticker, Angpau Box, Red Cloth, Onde & Misoa, Xuang Xi, Flower Girl Basket, laptop, Padlock, Reception Book for Ceremony, Stationary, Bride Kimono, Plastic Clip, Medicines, Sewing Kit
Decoration - Intimate Outdoor Buffet Wedding DecorationBackdrop papan pelaminan dengan ukuran 7x5 meterWedding gate empat kaki setinggi 3 meter dihias dengan rangkaian bunga (artificial flowers)Aisle Decoration (artificial & fresh flowers)6 Pcs standing besi dengan rangkaian bungaKarpet putih kelopak bunga hingga 30 meterHiasan untuk 20 meja bundar dihias dengan 1 botol dengan rangkaian bunga cemplung (fresh flower) dan tempat lilinWelcome area (artificial & fresh flowers)2 Pcs meja angpao dihias dengan bunga lantai1 Pcs welcome sign dihias dengan rangkaian bunga6 Pcs standing foto galeri digantung dengan foto kanvas (ukuran sampai 80cm) dihias dengan rangkaian bunga dan lampu dekorasiBackdrop putih dengan kain putih di belakang galeri fotoFairylight covering (ukuran sampai dengan 50 meter)Entertainment - Acoustic Plus Package1 SingerSaxophoneBassGuitarDigital pianoSound system 4.000 watt
Wedding Cake - Wedding Cake 3 Tier3 Tier2 Real Cake 22x22cmFeeding Cake Ceremony"
https://store.weddingku.com/wedding-package/venue-deal/all-in-blessing-package-for-50-pax-at-azure-mandarin-oriental-jakarta-by-pinkbow,"All-in Blessing Package for 50 Pax at Azure, Mandarin Oriental Jakarta by Pinkbow",172417800,Poolside,Jakarta,50-70,https://images.weddingku.com/images/upload/store/product/big/1822-h40of66eey2c.jpeg,0,0,0,0,0,0,0,0,0,4-Course dinner set menu for 50 persons to include free flow of water,0,"Wedding
Gate",0,0,0,"Hotel - Azure Poolside Wedding Package by Mandarin Oriental, JakartaYOUR BENEFITSOne-night stay at Bridal Suite for the Bride and Groominclusive of breakfast for two personsSpecial usage of wedding venue at Azure poolside of Mandarin Oriental, JakartaFree flow mineral water throughout the event4-Course dinner set menu for 50 persons to include free flow of waterWelcome pass-around cocktail canapes with soft drinks, ice lemon tea or juice for 50 persons10.000-watt supply electricityComplimentary special designed of two wedding reception booksSpecial guest room rates for family and friendsPre-wedding photoshoot venue at the HotelDecoration - Dream Intimate Gold PackageStage
Area
Wedding
backdrop up to 4.9mOne set
of sofaCarpet
coverage for stageMini
Garden
Aisle
Area
Rose
Petal Carpet6
Standing flowers (artificial)Wedding
Gate
Foyer
Area
Photo
gallery 3 hangerMini
garden for gallery area
Reception
Area
Curtain
backdrop for angpao2
Standing angpaoWedding
signage
*Lighting
Ambiance includedWedding Day Photo & Video - Intimate Wedding By MarsellIntimate Wedding Photo and Video6 to 8 hours documentation1 photographer1 cinematographer50 edited photos1 enlargement photo on wood (40 x 60 cm) Highlight wedding video (5 mins)All files high resolution Photos & Video on USBLive Streaming - Basic Live Streaming PackageMaster Kontrol: Operator, Laptop, Audio Mixer, KabelGrafis Statis Sederhana1 Kamera Video (HD Wireless)Plafform YouTubeCatatan: Belum termasuk internetWedding Organizer - Rose PackagePre-Wedding Services

Pinkbow.co
performs as planner service providerAssist clients in
planning the wedding day. From concept creation to detailed rundowns for the
wedding day. All these activities were carried out with joint discussions
between Pinkbow.co, clients, families, vendors, and other related parties.Helping clients
find all the vendor that suits their wishes and needs on their wedding day.Helping clients set
the budget and arrange the payment for the vendors.Develop an itinerary
and schedule appointments for venue inspections, vendor appointments, food
testing, and other activities related to wedding preparation.Conduct a final
meeting before the wedding day with all the wedding vendors.Assist the
blessing ceremony rehearsal (if needed).Prepare the team
that will be on duty on the wedding day. The number of crews that will be
working on the wedding day was in accordance with the agreed package. While the
division of duties for each crew would be discussed further with the Wedding
Consultant from Pinkbow.co.

Wedding Day
Coordinate and
organizing the whole event, following the rundown that has been made (working
together will all the vendors, clients, families, and all related parties).
Including morning event for Groom and Bride, Blessing Ceremony, Civil
Registration, Tea Pai ceremony, and Receptions.Ensure all
activities take place according to the rundown.Handover all
personal goods deposited at Pinkbow.co to the party designated by the client at
the wedding day (for example souvenirs, photos for welcome area`s decoration,
etc).
Free Usage/Rent: Ring Holder, Teapay Set, Disposal
Cup, Angpau, Angpau Sticker, Angpau Box, Red Cloth, Onde & Misoa, Xuang Xi,
Flower Girl Basket, laptop, Padlock, Reception Book for Ceremony, Stationary,
Bride Kimono, Plastic Clip, Medicines, Sewing KitInternational Wedding Gown - Wedding Gown Package1 Custom for rent wedding dressVeilsMannequinStaff on the wedding dayBonus:2 Rent prewedding dress1 Simple custom hairpieceInternational Make Up Artist - Makeup PackageTest Makeup OnlyMorning Makeup Hair Do by Regina Pang (Airbrush)Groom Makeup Hair DoHair Piece (Rent)Robe Brides (Rent)Include transport for Jakarta & Tangerang area"
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/bundle-package-cliff-private-villa-for-100-pax-at-karang-saujana-estate,Bundle Package Cliff Private Villa for 100 Pax at Karang Saujana Estate,174960000,Private Villa,Bali,100,https://images.weddingku.com/images/upload/store/product/big/1431-typb6ferq4s5.jpg,0,0,0,0,0,0,0,0,0,Daily breakfast up to 12 persons,0,0,0,0,0,"Venue - Karang Saujana Estate by Karang Saujana EstateThree (3) nights stay at 6 bedrooms villaDaily breakfast up to 12 personsReturn airport transferEvent & banjar feeExtended butler serviceWedding Organizer - Wedding Planner Fee for 100 PaxService starting from 6:00 AM - 00:00 AM2 times escort Bride and Groom during visit for venue inspection in Bali including transportationIdentifying and hiring of wedding professionals and service providers (caterers, photographers, videographers, beautician, florists, bakers etc.) and preparation and execution of contractsBudget preparationPlanning detailed check list (from about a year in advance to a few days after the wedding)Organizing all respective issues to all vendors involved on the wedding eventGenerate the wedding rundown and ittenerary of the wedding dayWedding team incharge during the wedding dayCatering - Mix Buffet for 100 pax (special package) by Amazing Bali CateringAppetizerAyam Pelalah (Shredded chicken with chilies and lime )Gado Gado (steam vegetables with peanut sauce)Fruits SaladBakwan Jagung (Corn fritter)SoupCrab and corn soupMain CoursesAyam panggang kecap (Roasted chicken with soy sauce)Beef mushroomMie goreng (Fried noodles)Cap cay (Fried stir vegetables)Steam riceMacaroni SchotelDessertFresh fruitsChocolate mousseVanilla PudingDrinkIce water"
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/bundle-package-for-20-pax-at-bvlgari-resort-bali,Bundle Package for 20 Pax at Bvlgari Resort Bali,177700000,Chapel,Bali,20,https://images.weddingku.com/images/upload/store/product/big/289-cgwj04myy7bw.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,Groom,One-night accommodation in a One-Bedroom Ocean View Villa for the Bride and ,"Hotel - The Chapel wedding package include dinner for 20 pax by Bvlgari Resort BaliUse of the Chapel for wedding ceremonyOne-night accommodation in a One-Bedroom Ocean View Villa for the Bride and GroomOne-night accommodation in a One-Bedroom Ocean View Villa for Groom`s parentsOne-night accommodation in a One-Bedroom Ocean View Villa for Bride`s parents60 minutes spa treatment for the coupleSpecially curated drinks for the coupleâ€™s wedding toastAperitivo for up to 20 guests after the ceremonySunset Spritz for up to 20 guests after the ceremonyCatered dinner (set-menu) for up to 20 guestsTwo hours free-flow non-alcoholic beverages for up to 20 guestsExclusive Bvlgari Resort Bali commemorative wedding certificateWedding signage
Wedding Organizer - PPKM Ceremony Package for 30 PaxLive streaming service for wedding ceremony using YouTube/Facebook/Instagram, with maximum duration of 1 hour (Max 1 hour per session for Instagram)Stream to your own page/channel with up to 720p qualityInternet connection using 4G LTE, covers most of the wedding venue in Bali.Streaming encoder and audio interface for streaming1 unit professional video camera (moving) + 1 GoPro or HD handy cam (fixed, no crew)Audio interface Yamaha AG to accept audio from main audio mixerLive stream will be saved as video on demand in your YouTube or FacebookPre-meeting for finalizing arrangement and site connection testLive streaming operatorElegant wedding venue standard decorationWedding organizer
Wedding Day Photo & Video - Wedding Photography & Cinematography (8 Hours)2 photographers2 videographers2 video camera200 photos edited5 minutes video clip edited50 minutes video movie editedStandard flash disk (master + edited)"
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
https://store.weddingku.com/wedding-package/venue-deal/bundle-cliff-private-villa-wedding-for-50-pax-at-anugrah-villa,Bundle Cliff Private Villa Wedding for 50 Pax at Anugrah Villa,185570000,Private Villa,Bali,50,https://images.weddingku.com/images/upload/store/product/big/139-wbr1vih77ov6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Venue - Anugrah Private Villa by Villa Anugrah BaliTwo (2) nights in 6 bedrooms villaDaily breakfast for 12 peopleFunction fee & banjar feeDaily usage a car (8) eight hour a day with driver exclude petroll24 hours butler servicesCatering - Deluxe Buffet Package for 50 Pax by Bali Miracle Catering Choice of :3 kind of Appetizer, 1 kind of Soup, 1 kind of Live Station,3 kind of Main Course, 2 kind of Side Dishes, Steamed rice,3 kind of Dessert, Fruit platterNon-alcoholic beverage free flow (3 kinds of soft drink, 3 kinds of juices, infused water & lemon tea)Menu:APPETIZERClassic Caesar saladThai beef saladThai mango salad in nouc cham dressingMixed garden salad with condimentsHerbed mozzarella, tomato confit, and basil sc.Germany potato & egg saladFeta cheese & watermelon saladVietnamese spring roll with nouc cham dressing""Martabak telur Bangka""""Gado-gado"" roll - Steamed Indonesian veg roll, peanut sc.""Rujak manis"" - Indonesian fruit salad with tamarind dressingBaked scallop with herbed crumbYellowfin tuna tataki with ""sambal matah""Seafood spring roll with Asian dressingThai chicken pandan with sweet coriander chili sc.Assorted Seafood sushiLobster avocado cocktailSOUPTruffle mushroom cappuccino with crostiniCreamy pumpkin soup and coconut creamTomato soup with garlic butter crostiniSeafood chowder with garlic croustilanteTom Yam GoongWhite asparagus & crab corn soup""Sup bibir ikan"" - Fish lip""Sup buntut"" - Oxtail soup""Sup ikan bumbu Bali"" - Balinese fish soup""Soto ayam"" - Indonesian chicken tumeric soup""Soto Betawi"" - ""Betawi"" beef soup with coconut cream""Bakso sapi derokdok"" - Beef ball soup with buffalo skincrackers""Tekwan Tenggiri"" - Fish cake with fried tofu in seafood brothMAIN COURSEGrilled wagyu beef striploin steak24 hour braised beef short rib in rosemary demiglazeJohn dory with capers meunierePan seared baramundi with herb garlic butterFrench duck breast with onion marmaladeRoasted chicken in parmigiana cream sauceIndian mutton curry - Rogan JoshCrispy pork belly Asian glazeCrispy pork belly ""babi guling"" styleKorean beef bulgogiSalmon teriyakiSalmon & kani mentaiSweet & sour fish with pineappleChicken fillet in Thailand sauceSalt & pepper calamariSoft shell crab in salty egg yolk & butter sauce""Ayam woku Toraja"" - Stewed chicken in Torajan style spicesWagyu ""Rendang"" - Sumatran signature stewed wagyu beef in coconut & spices""Bebek goreng sambal ijo"" (imported) - Balinese crispy duck in green chili""Udang jumbo masak balado"" - Tiger prawn in Javanese red curry sc""Gindara masak bambu"" - Baked gindara fillet in bamboo woodLIVE STATION - BBQ GRILLGrilled Seafood a`la Jimbaran or Mediteranean style (fish, prawn, clam, squid)BBQ pork ribs ""Sate campur"" - mixed satay (chicken, beef, lamb, Balinese ""lilit"" satay, vegetarian)Korean BBQ with condiments (beef, pork, chicken)CARVINGSlow Roasted Angus beef striploin*Beef wellington *New Zealand lamb rack *(*all carving dish served with black pepper / mushroom / chimicuri juz)Salmon En Croute with chardonay bechamel scRoasted Peking duck with hoisin sc.""Babi guling"" - Balinese suckling pig""Kambing guling"" - Roasted lamb leg ""guling"" style""Bebek betutu"" - stewed duck in Balinese spices & banana leavesSIDE DISHESCreamy garlic mash potatoRoasted potato with baconPotato gratinCajun potato wedgesLynaisse potatoBeef lasagnaCreamy English spinachButtered mixed vegetableCantonese fried riceButtered riceSauted broccoli scallopBaby kailan with Chinese mushroom sauceStir fry sapo tahu capcay with black mushroom""Perkedel jagung"" - pan fried corn kernel""Bakwan udang"" - deep fried prawn in batter""Perkedel kentang"" - Javanese style potato cake""Sambal goreng hati & kentang"" - stewed potato & chicken liver in Javanese sc.""Plecing kangkung"" - Lombok water spinach salad with chili & lime marination""Tumis buncis daging sapi"" - sauted green bean & minced beef""Nasi goreng kampung"" - Indonesian style fried rice""Nasi kuning"" - tumeric & coconut infused rice""Nasi uduk"" - coconut rice""Bakmi goreng"" - wok fried noodle with vegetableDESSERTWarm chocolate fondantCitrus creme bruleeBlueberry cheese cakeVenetian tiramisuGreen - TearamisuMatcha creme caramel with dry coconutCoconut panacottaLemon meringueRaspberry pavlovaSweet strawberry balsamic with almond nougatineStrawberry mille fuilleDark chocolate mousseAvocado moussePistachio mousseGrill banana with toffee sauceApple crumbleFruit a` chouxMango sticky rice with palm sugarLychee with mix fruit cocktailMango pudding with vanilla sauce""Kolak pisang"" - Stewed banana in rich coconut & palm sugar""Bubuh injin"" - Black rice pudding and coconut""Pisang goreng"" - Banana fritter with vanilla sauce""Jajan Pasar"" - Assorted Indonesian Sweet DessertDadar gulung pandanKue lapis basahLapis legitBika ambonKueh kuKeleponLupisDESSERT - LIVE STATION Assorted gelato (8 flavour)Es PuterEs DalumanEs TelerEs CampurEs Cendol in coconutTerang bulan"
https://store.weddingku.com/wedding-package/venue-deal/all-in-blessing-package-for-50-pax-at-azure-mandarin-oriental-jakarta-by-d-best-moment,"All-in Blessing Package for 50 Pax at Azure, Mandarin Oriental Jakarta by D Best Moment",186417800,Poolside,Jakarta,50-70,https://images.weddingku.com/images/upload/store/product/big/1822-lpgs38vii1kg.jpg,0,0,0,0,0,0,0,0,0,4-Course dinner set menu for 50 persons to include free flow of water,0,"Wedding
Gate",0,0,0,"Hotel - Azure Poolside Wedding Package by Mandarin Oriental, JakartaYOUR BENEFITSOne-night stay at Bridal Suite for the Bride and Groominclusive of breakfast for two personsSpecial usage of wedding venue at Azure poolside of Mandarin Oriental, JakartaFree flow mineral water throughout the event4-Course dinner set menu for 50 persons to include free flow of waterWelcome pass-around cocktail canapes with soft drinks, ice lemon tea or juice for 50 persons10.000-watt supply electricityComplimentary special designed of two wedding reception booksSpecial guest room rates for family and friendsPre-wedding photoshoot venue at the HotelDecoration - Dream Intimate Gold PackageStage
Area
Wedding
backdrop up to 4.9mOne set
of sofaCarpet
coverage for stageMini
Garden
Aisle
Area
Rose
Petal Carpet6
Standing flowers (artificial)Wedding
Gate
Foyer
Area
Photo
gallery 3 hangerMini
garden for gallery area
Reception
Area
Curtain
backdrop for angpao2
Standing angpaoWedding
signage
*Lighting
Ambiance includedWedding Day Photo & Video - Intimate Wedding By MarsellIntimate Wedding Photo and Video6 to 8 hours documentation1 photographer1 cinematographer50 edited photos1 enlargement photo on wood (40 x 60 cm) Highlight wedding video (5 mins)All files high resolution Photos & Video on USBLive Streaming - Basic Live Streaming PackageMaster Kontrol: Operator, Laptop, Audio Mixer, KabelGrafis Statis Sederhana1 Kamera Video (HD Wireless)Plafform YouTubeCatatan: Belum termasuk internetWedding Organizer - Wedding Organizer PackageOn the day servicePre-wedding meetingsWedding concept & scheduleVendors recommendationTechnical meeting arrangementHoly matrimony rehearsal (if needed)Wedding properties preparationPreparation & supervising the wedding day10 crews (including leader)Blessing ceremonyTeapai ceremonyRehearsalWedding receptionInternational Wedding Gown - Wedding Gown Package1 Custom for rent wedding dressVeilsMannequinStaff on the wedding dayBonus:2 Rent prewedding dress1 Simple custom hairpieceInternational Make Up Artist - Makeup PackageTest Makeup OnlyMorning Makeup Hair Do by Regina Pang (Airbrush)Groom Makeup Hair DoHair Piece (Rent)Robe Brides (Rent)Include transport for Jakarta & Tangerang area"
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
